rating,title,text,timestamp,helpful_vote
5.0,2nd generation sound issues,Ordered these AirPods during prime week. And one of the AirPods dosent even work which is a bummer. I'm going to take it into the Apple store but this is very inconvenient.,1608664942506,0
5.0,Gift,"I was a gift, she love them",1577418149882,0
5.0,Airpods,My kids love them!,1623798959758,0
5.0,Apple strong!,"Nothing complain, Apple make good stuff. Highly recommend!",1609297468902,0
5.0,Tried and trusted,After owning a pair of AirPods myself for a long while I bought two pairs for my teens. They BOTH love them! Super easy to use and the great quality that you would expect from Apple. My kids are so happy they no longer have to worry about the cords. Sound quality is fabulous and they stay in their ears when they workout. I thought about buying the cheaper brand until I heard of how they stop working so I'm glad that I went ahead and bought quality... it shows. I bought silicon covers for the cases with clips as well. Super fast delivery!!!!,1571960798202,1
5.0,Happy,Freaking love these,1617384348565,0
5.0,Great product!,"I ordered this as a gift as part of a sale promotion.  Not only did I receive the product at a reduced rate, but I got it on time and my son was thrilled with his Christmas gift!",1609347965896,0
5.0,AirPod,"Excelente artículo, en perfectas condiciones.",1627822397579,0
4.0,Good,"Good quality, great sound but sometimes fall out of my ears",1592179189484,0
5.0,Excelente,Lo recomiendo,1615405349349,0
5.0,Easy to use,"It has good sound, perfect to work, sport, or at home",1559827417043,0
5.0,Sound!,Great sound and decent battery life :),1584971320110,0
5.0,Excellent sound,"I enjoy the sound quality, but most of all, I appreciate listening to my phone content free of wires! I am an Audible member and I also ""read"" audiobooks from my public library app. I love listening to my books while a knit, shop, or clean around the house without worrying about wires. I gave a 4 stars to noise cancellation because it's not completely sound-proof to external noises, but it doesn't interfere with my reading or listening to music. The airpods charge quickly in their case.",1577714603296,0
5.0,Love the air pods!  So easy to use and perfect for music!,"I love how easy it is to listen to music. And during listening if a text comes in, Siri lets you know what it is.  She reads it to you.",1634767107231,0
5.0,Good,Easy to use love it especially at gym,1605834494294,0
3.0,En los personal no los volvería a comprar desencarga muy rapido,No me gusto para nada se descarga muy rapido,1648223401486,0
5.0,Very good batter life and very good to excellent sound quality; noise cancellation still needs work,..is my only real complaint.,1584828293917,0
5.0,Second pair,This is my second pair as the first one the left ear kept cutting out. The same thing happened to my daughters pair as well even after all the resets.,1581165424399,0
5.0,Good product,When I am busy I Conor hold my phone to talk but when I put my ear bud I can talk and do other things with out holing the phone that what I like about it aa,1641665791498,0
5.0,perfect,bought these for my brother. he absolutely loves them!,1581372735412,0
5.0,ease of use,bluetooth connectivity,1597704799572,0
5.0,"size, charging case, long battery life","love them, perfect to carry in my purse, sound quality, noise cancellation is great long battery livw",1577588970245,0
1.0,only one ear piece would work,"very difficult to get this to pair with an iPhone.  when it finally did pair, only one of the ear pieces would work.  Went online for help, nothing available worked.  Amazon terrible return policy in jumping through hoops to get returned.  Amazon misdelivered the first set and blamed me for losing the item and suggested that I walk my neighborhood asking people if they received my package in error.",1590247296504,0
5.0,Comfortable and easy to use.,Used these for running.,1641324258163,0
5.0,amazing!,authentic item. they fit really well. i use them for running. i heard some people had trouble connecting to the phone but it was very easy and quick for mine. happy with this purchase!,1587548119018,0
5.0,Well worth the money,"These are amazing... very comfortable, lightweight and the sound is phenomenal!!!!",1610311215921,0
1.0,They fall out of your ears very often!,Really terrible they are extremely expensive and yes they fall out your ears all the time risking that you lose them or break them do yourself a favor and don’t get these earphones I’m totally disgusted! And upset! For expending so much money to get this!!,1624047239664,2
1.0,They fall out of your ears very often!,Really terrible they are extremely expensive and yes they fall out your ears all the time risking that you lose them or break them do yourself a favor and don’t get these earphones I’m totally disgusted! And upset! For expending so much money to get this!!,1624047239664,2
5.0,Great buy,Granddaughter loves it!,1578374141570,0
1.0,I didn’t know that with this model you can’t charge wireless,Disnt know that with thos model you can’t charge it wireless ly,1644027103835,0
1.0,Charging case,These are AirPods 2 but came with the 1 charging case. I would of kept despite the case issue however these would not charge so I will be returning,1563502800093,0
5.0,Greatest,Loved,1569718156730,0
5.0,They are perfect....,"COVID kept me from leaving the house, meaning stuck at home with everyone home talking over each other and going on with their general daily task. With these basically received over night, totally sound proof I was able to actually listen to something I was looking at on my phone.",1601144515857,0
5.0,Highly recommended,I wanted these for a very long time just never had the money and my bf bought them for me. Made me so happy,1590088203452,1
5.0,Best stuff,I like it so much!!,1582732387987,0
5.0,Happy with purchase,"Good sound, charging case.",1577930848734,0
1.0,AirPods suck,They don’t connect as soon as your put them in your ear . They take forever to connect sometimes it says connected and you can’t hear anything not even through the phone,1589294306436,0
5.0,Works great,Falls out the here’s to easy,1583502049077,0
5.0,What a product,Best choice for my son.,1581956447524,0
5.0,Must have air pods,Awesome! Love the noise cancellation.,1579360371349,0
5.0,great product,this product arrived quickly and my granddaughter was very happy with it,1574343080804,0
1.0,It has a faulty ear that doesnt work need to save up to get another or replacement,I didnt like that only one ear worked and battery was not strong,1603316451250,0
5.0,Great earphones,You can hear surrounding noise but I consider that a plus to be able to hear what is happening in my environment. Very happy with the sound. Doesn’t irritate my ear canal.,1582029134208,0
5.0,My kiddos love them!!,"Bought 2 pairs for my kiddos. They absolutely love them!! My son did say, he wished they had a longer battery life.",1590115385803,1
5.0,Na,Na,1578555245968,0
2.0,Left AirPod error,Left AirPod doesn’t work and has to go through apple to try and get new ones,1603930445250,0
5.0,great,it was perfect my daughter loved it,1574636185232,0
5.0,Had lost right side to old set.,Price was just has good ordering this than just the right side I lost.,1628116530075,1
5.0,It’s gooooood,Apple never fails to amaze me.,1570541383649,0
5.0,They’re good not great,They work great but thought they would be more surround sounded but not really they lowly sound like regular headphones but with no wire the batter life is good they last a while I wouldn’t buy these again I’d buy the newest ones though,1582511699246,0
5.0,Amazing,Loved it,1605625053199,0
4.0,First one defective,First one would not connect.  Defective.  Returned and reordered. 2nd times a charm.  One star knocked off,1680872715455,0
1.0,My Second Pair That STOPPED WORKING,"Don't waist your money.  Google it, they stop connecting.  1 connects.  1 doesn't connect.  They discount in use.  No fix!  I tried it all.  POS!",1621596745039,1
5.0,Works better than any I have bought before,I had bought other types for my grandson and they all went in trash he uses these every day without issue,1582515626121,0
5.0,They are the best.,The syncing immediately. Use on iPhone.,1631727199189,0
5.0,Gift,"This was a gift for my daughter, which she loved",1584793429801,0
5.0,"I wanted to dislike these, but I can't.","I didn't buy these from Amazon, but I use the listing for price matching, and know that my item is authentic.<br />With that said, I think that the AirPods were some of Apple's best engineering work last year, and Gen 2 is the best yet.<br />They connect to my iPhone XR instantly. I don't always see the charge status notification, but there has never been a delay in getting them to work. In use, I notice almost no lag, and I have never encountered dropped audio. They play nicely with my Apple Watch and my Lenovo Windows laptop as well.<br />If you like your music loud, you won't like these; they have virtually no noise-cancelling and cannot get very loud. That said, sound is clear and high-fidelity.<br />Battery life is excellent, especially for a product so small. I have had no trouble getting the 24 hours combined usage Apple suggested between charges, but I tend not to use my AirPods more than 2 hours per day. Using the ubiquitous Apple 5W 'iPhone' power adapter and the included Lightning cable, I get from maybe 10% on all devices to 100% in about 90 minutes of charging.<br />With my usage, I end up needing to charge maybe once every week or two.<br />I skipped on the Wireless Charging case because AirPower never reached production and I have my Qi charger set up just to make sure I don't fall asleep without charging my phone. The case is great, nonetheless. If you're clumsy like me, consider getting a case like the one in my picture.<br />Honestly, I don't really like Apple products. For a time, I thought that included this product. One of the things I dislike most about this one is the fact that the batteries aren't replaceable, for all intents and purposes. Like I mentioned, audio quality isn't great, but it's good, and these AirPods are really good for making calls and dictation, however, and I will likely keep using them for that.<br />That said, the fact that I'm writing such a positive review about these should indicate my satisfaction with it. And I would buy them again.",1559493634009,1
3.0,Work sometimes with mac pro has problem passing from one apple device to another.,"Hardly ever passes off from one apple device to another without a problem. Would not recommend unless your you want to turn off, turn on, disable bluetooth etc., etc. etc. Eco system???",1624226723409,0
5.0,Me gustaron mucho,Para mi,1634575418589,0
5.0,Easy to use,The air pods are easy to connect to Apple devices and have good sound quality. The charging case is great for keeping the air pods charged.,1567618851225,0
3.0,Charging phone stopped working,I have had these for almost 2 weeks and the charging pod stopped working yesterday. My Air Pods will not charge now and are now useless. I had a pair before this and never had this issue.,1612878509105,0
1.0,Bluetooth Doesn’t Work,"Unable to connect to my Apple devices, even though my devices are compatible to AirPods.  Very disappointed.",1627392352098,0
5.0,quality and reliable,I really enjoy using my new airpods. They go with me everywhere! In the last 6 months they haven't dropped a call or glitched when connecting to bluetooth. Was only bummed they didn't come with a charging cord for the case.,1579284849735,0
5.0,Very lightweight and comfortable!!!,I love them!!!,1567454174021,0
1.0,What noise cancelling?,"The noise cancelling doesn't work. The battery life seems extremely short? This is the second pair of Apple ear pods I've owned (same generation), and the battery light on these turns red after I've only used them for 2 hours. When I got them, I charged them overnight before using them. Did I do something wrong with this and ruin the battery? I didn't have this problem before.",1684865703815,0
5.0,Great sounding fast charging,Great sound in fast charging,1573334336872,0
1.0,SCAM!,SCAM!!! DOES NOT WORK!,1577419204971,0
5.0,Great Accessory!!!,Great battery life and easy to connect to phone!,1615219854989,0
5.0,Good product,Good product,1578406026225,0
5.0,Great product,Kids love them and are a great replacement for traditional headphones.,1586605126146,0
5.0,Quality,Used for myself,1622718886150,0
5.0,Great product great price.,I’ve always had the plug-in with the wires ...this was a game changer .  I love easiness of using them. So much better. Love them.,1605825353284,0
5.0,"Real product, works beautifully!","Real Apple product (I verified the serial number), was delivered 6 hours before the expected time in front of my door, got it set up and connected in less than a minute and they're like magic! I even tried shaking my head and they don't fall out! I can talk to Siri from several rooms away and play/pause sound with a double tap. I also love that the Airpods are magnetic, so they will stick to the top of my Mac. They can also connect easily to Windows devices, or anything that takes Bluetooth. Apple continues to amaze me with their seamless technology. Love it!",1604708822985,0
5.0,"Real product, works beautifully!","Real Apple product (I verified the serial number), was delivered 6 hours before the expected time in front of my door, got it set up and connected in less than a minute and they're like magic! I even tried shaking my head and they don't fall out! I can talk to Siri from several rooms away and play/pause sound with a double tap. I also love that the Airpods are magnetic, so they will stick to the top of my Mac. They can also connect easily to Windows devices, or anything that takes Bluetooth. Apple continues to amaze me with their seamless technology. Love it!",1604708822985,0
5.0,"Good quality, would recommend","I received my set this morning, and have decided to write this review concerning the negative comments. I have, currently, not had any problems with them. The packaging was perfect, as well as my experience using them. There were no signs of previous use upon arrival, and were packaged with large bubble wrap. They are genuine AirPods and I checked by looking at the serial number with the official Apple website. They have kept their charge all day, and are comfortable in my ears. I definitely recommend you try this product, I’m very glad I chose to spend my money on these despite the other negative reviews.",1578876695609,0
5.0,They work,They work like they should. Good product and why it’s expensive,1607989258448,0
4.0,Slight hear impairment.,Don’t get yelled at for having tv too loud anymore.  Great product.,1563292514562,0
5.0,The size,Amazing results,1626089083417,0
1.0,Disgusting!,"These came and they were covered in earwax. They were sealed and in the original packaging, but clearly no one bothered to clean them. Do not buy!!",1575590448094,0
5.0,Hands Free Talk and Music,I absolutely love these earbuds.  This is actually my 2nd pair.  My first pair was about 3 years old and the battery life was going down a bit.  I decided to buy another set.  I LOVE how long the battery time is and how fast they recharge.,1600020474631,1
5.0,Good value,Great value for the price.,1583253608640,0
5.0,Great,"I brought it for my daughter, she loves them. I have a pair myself. They’re great for a work out or while cleaning, even at work with one in my ear. My daughter uses them all the time, sometime I have to call her phone to get her attention that’s how great the noise canceling is.",1618684756435,0
5.0,Definitely recommend,Very happy with this purchase. I just mine everyday and several years a day. battery life is great. I literally charge them every 2 or 3 day.,1583982954044,0
5.0,Great,I use them in the gym and they’re great and never fall out,1581303453575,0
1.0,Did not Receive gen 2 AirPods,Not the latest model I received gen 1 don’t not buy,1569109036520,3
5.0,Best headphones!,"Great sound quality, comfortable. Best headphones.",1618075392308,0
5.0,Would buy again,Works well,1578141389890,0
5.0,Convenient,"I bought an AirPods for my friend’s birthday, and he told me he really like it. So bought one for myself, but because my ears are smaller than normal, it falls off easily. AirPods itself are very convenient, I use it when talking on the phone while phone is charging, I don’t have to seat beside it. Overall, I would recommend this product.",1571358445423,0
1.0,Never connected to iphone,Worst purchase ever and could not return.  Was a gift for my husband and it never connected to his iPhone.  Hate that the big money I paid for these was wasted.,1568664271682,0
5.0,Great,They work great,1614796653696,0
5.0,Mi hijo feliz,Perfectos,1579106636004,0
5.0,Love this product,Love this product. Purchased for my 16 year old and she gets tons of compliments. Sound quality is excellent!!,1598385190715,0
5.0,Works great,Hold a charge more than a week! Very clear,1644861020626,0
3.0,Started out well,Worked very well for about 3 weeks but one of the pods is no longer working. Very sad :(,1632607638057,0
5.0,A little pricey but good investment.,Great product. At first I thought they would fall off easily but it’s pretty well made to stay on your ears.,1580848757655,0
3.0,No charging cord.,Received item today and they are Not the gen 2 as advertised and it did Not come with a charging cable. Item was a gift and was not satisfactory. So I’m hoping to receive a charging cord or a partial refund.,1623630562954,1
5.0,New AirPods,Great product,1607456012663,0
5.0,Genial,"Estoy muy contenta, funcionan genial y me llegan al dia siguente de comprarlos, la única pega que puedo poner es que no llegaron envueltos por amazon, venian sellados por apple pero ya esta, me entregaron la caja a la vista de lo que era el producto",1586303822136,0
5.0,as expected,5 stars,1578434486571,0
2.0,Defective,Battery life doesn’t last long. They keep glitching,1608521656437,0
5.0,Work very well,Excellent product,1580465738551,0
5.0,good,Good,1642536453873,0
5.0,Great quality for the money spent,Great sound quality and the battery life is awesome 😎,1603558863157,0
1.0,Sent back,Wouldn't connect or restore. Watched lots of videos on YouTube. Took them to geeksquad. Sent back waiting on refund.,1641408409716,0
5.0,Great product.,Great exactly what we expected,1581197925482,0
1.0,Meh...,"Disappointed. One pod doesn’t really work. For a second I thought it was my ears but other confirmed, these are messed up.",1620502200302,0
5.0,Great product,Great and price is good,1580075105602,0
4.0,their great but 1 drawback,"They are a great buy sound quality is superb battery life is excellent bluetooth connection stays strong and is easy to connect, My only problem with them is how they fit in your ear it can be uncomfortable at times especially when laying down but the more important issue I made this review to discuss is that because of the way these fit in your ear they get ear wax stuck in them very very easily and quickly, because of this you can start to loose your sound quality within 30 days the airpods are not broken and this is not a mechanical issue its just the wax is blocking the holes were the sound comes out of so you cant hear the sound it is also a relatively difficult process to clean them without looking at a tutorial on youtube or somewhere else because of this issue I gave the Airpods 4 stars. thanks for reading.",1617750152630,0
5.0,Is perfect,Christmas present,1579285768114,0
5.0,Excelente,Excelente,1617911801202,0
5.0,Order them now!,Love,1564698277683,0
5.0,Survived full washer cycle!,I forgot to remove them from my pocket after my run today. Later found them on the bottom of the washer (without the charging case). I knew they were not waterproof...Let them dry for 12 hours hoping they might work. And they did!!! Working as if nothing happened! Amazing!,1590024771323,1
3.0,Average,Product came a little damaged. The lid to the case is more flimsy than my last pair as if something is wrong with it.,1584831129269,0
5.0,Long lasting battery life,Sound quality is great. I love using these when I facetime because I can hear the other person so much better. Also the battery life is much better than I expected.,1601951117672,0
5.0,"Best purchase I’ve made in years! Makes listening, talking so much easier without a cord!","Live, love, love!",1587701524163,0
5.0,Great product,Gave as a gift to my grandson. He was very happy. He had it set up and ready to go in minutes.,1577900444104,0
5.0,Great product,"Great product, highly suggested",1581253241646,0
5.0,Love them,They were the perfect gift for my niece.,1603649971057,0
2.0,Meh,"I finally decided to get AirPods because I’ve heard more positive reviews than negative. Unfortunately I wish I would have listened to more of the negative reviews because I’m having the same issues.  My AirPods will randomly stop playing my music and it takes me forever (sometimes more than 30 minutes) to get them to work again.  I have started working out with my basic headphones again because 2 different days this week I couldn’t listen to my music during my workout.  That’s the main reason I bought them so they will just collect dust now because i returning things is such a hassle now. My advice, stick with the cord headphones.",1646963546469,0
4.0,AirPods Latest Model,Got these for 2 family members. They both think they work very well. Seem to charge just fine and the quality is great.<br />Would definitely buy again for this price.,1579663464731,0
5.0,Clarity is awesome,Love AirPods! They have been a game changer. Unfortunately I returned them because all I needed was the case and not the pods. However my pods are not holding a charge and need it sent back or reorder.,1592234443427,0
1.0,Stopped working after 2 months,The AirPods stopped working after only having them for two months. I did all the troubleshooting online with apple support and then turned to bloggers but they still don’t work.,1644598746028,0
5.0,Awesome,Awesome,1605752646085,0
5.0,Awesome,Awesome,1605752646085,0
5.0,Awesome,Awesome,1605752646085,0
5.0,Real and New!!,"I ordered these about a year ago and they came not long after. The AirPods came brand new and IT DOES COME WITH A CHARGER. As soon as I opened it, it connected to my phone. To pause them, you have to take them out of your ear but there is a setting to change that so don't worry! They are great in terms of noise cancellation and even sound quality. The left earpiece has stopped working for my phone calls but they still work for everything else. The sound quality and such are still the same as when I bought them.",1598103441762,0
5.0,Reliable,Literally everything was perfect no complaints,1613796667546,0
5.0,They are real lol,Fast shipping,1576177212083,0
5.0,Great sound,They work fantastic for car rides they charge fast,1648681312494,0
5.0,Horrible,Sent me a defective item!!!!,1607972248725,0
5.0,Me encanta,"[[VIDEOID:3eb63e32ed7f869831732759dd5422e4]] Originales, buena calidad",1642814027352,0
5.0,Great!,"The only problem is when I’m in a call, the person usually can’t hear me very well. A bit of a bummer, but kinda expected. Still love these enough to give them 5 stars",1636421932298,0
5.0,Great product,"Great product, one of the best that apple has produce",1577586348171,0
1.0,Not worth it,Sound was not loud enough for calls to hear me talk.,1611524144585,0
5.0,Quality,would definitely purchase again.,1578017177641,0
2.0,Defective,The right airpod completely stopped working.,1594972323218,0
1.0,DEFECTIVE,"Got these for my boyfriend and they didn’t work, whatsoever—wouldn’t connect to a phone no matter what you did or apple instructions you looked up. They just didn’t work. Would highly recommend buying them from Target. That is where I purchased mine and where we ultimately end up getting his from.",1636403698276,0
1.0,Garbage,Stopped charging on the second charge and was never able to use again.,1604756445043,0
5.0,Awesome,My fiancé loves them,1607122774564,0
5.0,Good for price,Very good. I recently bought some $40 AirPods dupes for my kids but they didn’t work good and they only had about 5-10 minutes of battery life. So for Christmas I got them the real ones and they work tremendously better and they are definitely worth the price.,1577465679721,0
5.0,Sleek design and fits my ear,"I usually on the phone almost the entire day so tangled wires causes frustration every time I want to get on the call. Originally i was hesitated to get this because I was afraid that this would fall off from ear and end up loosing it.. So far it's been working great, Well that's the best item I've bought myself in a long time..:)",1567866608491,0
5.0,Good,Good,1579249551890,0
2.0,Goes bad REAL quick,"I purchased these so that I could have something to listen to music with and they were cool at first. Took a little bit of getting used to but wasn’t this bad. I now have constant Bluetooth connection issues, and I’ve tried on many different phones, even a brand new one. The sound has also started to die out sometimes and it’s getting even more frequent. The battery also seems to die quicker but I’m unsure as I’m not using my AirPods all the time. I don’t really ever feel like these are performing anywhere near as good as when I first got them.",1630476835826,0
5.0,Great!!!!,I have bought 3 so far from this seller and they have all worked amazingly. I have absolutely no issues at all.,1598976237055,0
1.0,Not secure,I didn’t like that it wouldn’t stay secure in my ears,1641765894992,0
5.0,Best headphones 100%,Real deal AirPods. Highly recommended,1605852687683,0
5.0,Finally Wireless,Loved that there is no cord!,1580588096781,0
4.0,Love then,I love my new AirPods. They hurt my ears at first so i bought little covers for them. Only thing I’m annoyed by is that there were already scratches on my left AirPod. Not sure what’s up with that. They are minor though. Considered sending them back to get it replaced but I workout daily and my old earbuds died which is why i got these and i don’t want to be without any for my workout.,1564173177545,0
5.0,High quality,"Great performance! I have had Apple AirPods for a year,; just bought this second set for my sister who absolutely loves them.",1586895486864,0
5.0,No wires,Great product & no wires,1605646478545,0
1.0,Empty box,I received order the box was empty just a charger!,1637626553229,1
5.0,MY DAUGHTER LOVE HER AIR PODS!!,GREAT QUALITY!!,1582277217208,0
5.0,Sounds great.,"Sound great, and I don’t have to worry about size of my ear canal popping them out of my ears.",1626807432757,0
5.0,Works,Like,1576434973351,0
5.0,Todo,Excellent product,1624247114597,0
4.0,Great product overall,"Battery life and charge speed are amazing. Sound quality is great. They don’t always stay in your ears if your moving around a lot but once you get used to them they are fine, they don’t fall out, they just feel like they are about to sometimes. I would recommend buying a case and skins for them if you are using them to work or workout as they get dirty very easily. They pair instantly to Apple products which is convenient for the most part unless you are around a bunch of devices that you use at once then it can get annoying and you have to make sure you clarify which device your using or it might try to hand off every time you move from one to another. Good solid sound quality and this coming from someone who does music production. Regret not buying pros only because you only get 2 functions with the Left/Right tap feature on these, but otherwise they are great product overall.",1625773718344,1
5.0,Worth the cost,Tried getting generic ones for a few months then finally get these. Wow such a difference. The sound is great they work amazing,1587112673814,0
4.0,Just OK,"I know that I purchased the early version of these headphones, but I have to say I am not that impressed.  Connectivity is great.  Every other part is just mediocre.",1604934569462,1
5.0,Pretty good product,Used for everyday use,1578791824355,0
5.0,Worth it!!,Was on the fence about getting these when they originally came out but after a while I couldn't pass up the sale. I had a knock off set that these absolutely blow away. I am so glad I finally broke down & invested in a real set of Apple Airpods.,1636133185832,0
5.0,I’m so happy to have them,I like the earphones.,1574571497489,1
5.0,Great buy!,The sound quality is excellent.,1571875603931,0
5.0,Greatness,Greatness,1612054039913,1
5.0,Quality item,Bought as a gift! They really seem to love them so seems like a great purchase!,1626114346782,0
5.0,Satisfaction,"They sound really good, they  have a long lasting battery.",1592359198831,0
5.0,cut the cord quality of life improvement,awesome recharge speed and sound quality. perfect for talking on the phone or for listening to music. transitioning from device to device is perfect if you’re in the apple ecosystem like myself.,1561449733505,0
5.0,These are exactly what I was looking for!,"I haven't tried a bunch of wireless headphones with the soft tips, but these fit perfectly in my ears. Not sure what Apple was thinking with the early version of the Airpods, but those would not stay in my ears for more than 10 seconds before they fell out.<br />Everything else is great (noise cancellation, battery life, pairing, etc.) My only complaint is the lack of a native app on the iphone, or easy to access menu to configure the airpods (EQ, battery status, etc.). It would be nice to have a dedicated app similar to the Apple Watch that can be used instead of having to go digging in menus.",1583166280224,0
5.0,Son originales,Son apple obvio son buenos,1623903650493,0
5.0,Great headphones,Great original product a gift for my mom hope she loves them,1588740561848,0
5.0,Great item!,Great item!,1573349856419,0
5.0,Gift,"Was a gift, they love them",1582468756998,0
5.0,"El alcance es increíble , eso me sorprendió","[[VIDEOID:ab96dadf7f66fee3bd8093ac4d681e46]] Sonido bien, Bateria bien y el alcance súper bien",1634522464548,0
5.0,So easy to use,so easy to use.  Love them,1626792974221,0
4.0,All is great except for battery,"Overall really love these. My main gripe is battery which after about 3-4 hours of talking they need to be charged. Luckily they charge very quick, seems like a full charge happens in under 30 min, but still minor knock on battery. I will say this is my first foray into the wireless options so not quite sure what is typical in this space.",1602911477757,0
5.0,.,Good product for the price,1580735490060,0
5.0,Love them,My daughter is thrilled with these. Loves them would buy again.,1608947386712,0
5.0,Great AirPods highly recommend,It seems to die a little too fast but other than that everything else is great!!,1584496501470,0
5.0,Crystal clear sound,Family is definitely enjoying these. I’m so happy we got them. Clear sound and they stay in your ears.,1583587148156,0
5.0,Good product,Great sound quality.,1642602909651,0
5.0,Great product,My son lives these.  Says the quality was beyond any other cordless ear buds,1580254585568,0
5.0,Worthy,Awesome,1578455581160,0
5.0,Good product,Well designed and comfortable to wear. Good quality sound and easy/intuitive to set up. Experienced a problem with the left airpod that was quickly resolved by Amazon!,1573003228440,0
5.0,Convenient to use and keep charged.,Audio for movies and shows on internet.,1613699918607,0
5.0,Done With Wires,"Always thought that I would stick with wired headphones but after giving these a shot, I'm hooked. Apple earphones are the only earphones that don't fall out of my ears. With the long battery time, i don't need to charge often. The price is high but it's well worth it for the convenience it brings.",1582361892325,0
5.0,apple airpods,works well as all apples do,1602238274963,0
1.0,X,X,1577832113162,1
5.0,I love airpods,"Airpods makes life easier and being portable, goes with me everywhere",1572053280616,0
5.0,Good product,Great choice super happy and a good deal,1579131634751,0
5.0,Happy child,It was a gift to my son and he loves them.,1580860520981,0
5.0,For son,Great product,1581540416045,0
5.0,Grwat product good price,Liked everything,1605556184854,0
1.0,Yeah...no..😒,"Extremely disappointed in this purchase. I ordered my first pair last year and they were perfect. Brand new, never used, fresh packaging. I lost both head phones , silly me, and decided to reorder to ensure I got the same product. Boy was I wrong. When I first opened the package I knew something was wrong. The box was dented and not covered in the standard Apple wrap. I open the AirPods and the first thing I noticed was the charging cord had a red stain on it and the right ear bud had ear wax on them. At this point I was curious as to if they were refurbished or fake. I clean them, flip open the case to begin connecting them and they say “Tash’s AirPods”...my names Leonah...still curious I connect them and was greater with the connection sound which followed by horrific static and the sound completely dropping from the right AirPod.<br /><br />Needless to say I will be returning these ASAP and going to the Apple store to buy a fresh pair.",1620662996803,0
5.0,Great,Awesome purchase,1584889153313,0
5.0,Good product. A little over priced.,Dislike the loosely fitting in my ear. Like the quality.,1579376293444,0
5.0,Love my buds!!,Love using the air pods on teams meetings and really love using them to listen to Nascar race scanner on the weekends.<br />Highly recommend!!!,1597246521895,0
5.0,Great souns,Worth it 100%,1580114625366,0
4.0,Great but one size doesn’t fit all,I love them except they tend to slide out of my ears. I wish they had a smaller size. I get scared they will fall out when I am running,1578512002389,0
5.0,It’s apple,It’s apple,1569505796278,0
5.0,Air buds,Really like them,1606770304113,0
1.0,Item returned but no refund,"the item was defective, the item has been returned but no refund given",1620831311159,0
5.0,good quality,it is awsome.,1580392516938,0
5.0,Great Product,"This is a great product but the sound isn’t very loud compared to other competitors. Battery life is amazing and charges very fast, and these don’t have noise cancellation, but AirPod Pro 2 has noise cancellation.",1583246520143,0
3.0,No eran los que quería,Nose q puntuación darle solo los abrí para reglar y no lo quería,1608867244549,0
2.0,Not worth the price.,They didn’t even last a full year! One of them quit working after 8 months. Not worth the price.,1635916894120,0
1.0,This feels like a joke,I actually own my own pair of AirPods but I decided to gift a pair on someone’s birthday. The package was perfectly sealed and did not think to open it and check. It was in the moment of opening gifts where it was noticed that no AirPods were found inside. It was an embarrassing moment for myself and I had to play it off as it was a cruel joke. Had to put out more money. Was going to order another pair but Amazon somehow no longer had them? I don’t understand how I can refund something but there was no product in it. Very disappointed.,1642726495326,1
5.0,Great quality,Got these for my Grandson - he loves them!,1683310034135,0
2.0,work very well,case did not charge,1585169157857,0
1.0,Right bud didn’t work,The right bud doesn’t work,1636422031021,0
1.0,disappointed in Apple,The week after I got them they just stopped working and apple expected me to pay 150 to get them fixed when a brand new pair is 180 so disappointed in Apple will not be buying again that’s for sure,1635012443004,0
4.0,Thumbs up,They stay in your ear and don’t pop out,1578821145523,0
5.0,If you don’t own a pair your wrong!,Best investment I’ve made for my phone!,1584753025536,0
5.0,A great purchase,Just as promised,1578505012221,0
3.0,Sneaky,The actual air pods are the 2nd  generation model but the charging case is the first generation case. I’m a little disappointed but they work great.,1565278596235,0
5.0,Works as expected,Works as advertised.,1627832179477,0
1.0,Don’t waste your money,Do not waste your money like I did . These are junk and only have half the volume as any other ear buds that I’ve tried . Garbage.,1614862456487,0
5.0,Worth it,"I love these AirPods, they were a great investment",1643867279139,0
5.0,AirPods,Great! Brand New,1633313422706,0
1.0,Please don’t buy from this company,My air pods looked like they were used and they didn’t work in the other ear. Please do not get these AirPods I was scammed for my money.,1597342606277,2
5.0,Worth it if you listen to music while you work,Battery dies after 5 hours but if you charge for about 15 minutes theyre good to go for another 5,1576719518912,0
5.0,Good,"I like these. Perfect for everyday use. If you listen to music, get them.",1575835444348,0
5.0,It's great!,Great that they are cordless but you have to charge them.,1565993554964,0
5.0,Apple did it right with these...,"I would rate the sound at 80%, but  more importantly they always work. Battery last forever. Sync is super easy and fast. Never dropped connection. Great for making phone calls. Doesn’t fall out of my ears.  I like using hey Siri more easily than tapping.",1564204398523,0
5.0,Excellent,Excellent!,1568662296389,0
3.0,Decent,"I had them but returned them since they did not fit my ear properly, went for the airpods pros since they fit better with removable tips and noise cancelling but these are good for people looking to get into wireless earbuds.",1598148926357,1
4.0,airpods 2,"this airpods are very good, sound excelent. but somee times have not great connection i dont if is my app Spotify or de aidpos. also this airpods 2 is amazing.",1589736862632,0
5.0,Works ok,Works good battery dies after 2 or 3 hrs. Not happy with battery life,1594901948968,0
5.0,Great,Listen to music,1634664617382,0
4.0,Good product,The noise cancellation is not that good but Great sound,1586281152488,0
1.0,Orrible,No funcionan los el izquierdo Nunca se conectaba y estaba dañado. Tienes que esperar más de un mes para el reembolso,1682449476841,1
